,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Raw content,Text,Username,Reply Count,Retweet Count,Like Count,Quote Count,View Count,Hashtags,Media,Coordinates,Place,Informative/Not Informative
869357,869357,258586,2017-08-27 00:13:46+00:00,"9,01598576366805E+017","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe",assortedcheetos,0,14635,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig', altText=None)]",,,0
233399,233399,233399,2017-08-25 15:45:34+00:00,"9,01108296253399E+017",First #tornado warning issued courtesy of #Harvey - first of many. https://t.co/Zb5GkJnpAG,First #tornado warning issued courtesy of #Harvey - first of many. https://t.co/Zb5GkJnpAG,ChrisGloninger,1,4,3,0,,"['tornado', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIFhNraVwAApea1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIFhNraVwAApea1?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-71.270426, latitude=42.283041)","Place(id='b76630ca2b2c4158', fullName='Newton, MA', name='Newton', type='city', country='United States', countryCode='US')",0
1128469,1128469,517698,2017-08-27 17:54:45+00:00,"9,01865580927509E+017","Due to tropical storm #Harvey, UFCU's Galveston and Victory Lakes locations are currently closed until further notice. https://t.co/dIoXDnUrAP","Due to tropical storm #Harvey, UFCU's Galveston and Victory Lakes locations are currently closed until further notice. https://t.co/dIoXDnUrAP",UFCU,0,1,2,1,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQR9yxVYAAYbIs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQR9yxVYAAYbIs?format=jpg&name=orig', altText=None)]",,,0
3127272,3127272,768587,2017-08-31 17:57:23+00:00,"9,03315798017557E+017","RT @cspan: .@VP Pence in Rockport, TX – LIVE online here: https://t.co/Tdyv8VWmq0 #Harvey https://t.co/J3K0usdy1G","RT @cspan: .@VP Pence in Rockport, TX – LIVE online here: cs.pn/2xPBQ0k #Harvey https://t.co/J3K0usdy1G",JebLadat,0,29,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIkzTyFWsAAAyfh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIkzTyFWsAAAyfh?format=jpg&name=orig', altText=None)]",,,0
68135,68135,68135,2017-08-24 18:43:24+00:00,"9,0079066167441E+017",RT @NWSEastern: 30-second imagery of rapidly intensifying Hurricane #Harvey from GOES-16. https://t.co/b8CFxJdgQD,RT @NWSEastern: 30-second imagery of rapidly intensifying Hurricane #Harvey from GOES-16. https://t.co/b8CFxJdgQD,Fox_Omega,0,1205,0,0,,['Harvey'],"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/DIA3yIlXYAA7IZF.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/DIA3yIlXYAA7IZF.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",,,0
2567353,2567353,208668,2017-08-30 04:28:27+00:00,"9,02749835132105E+017",RT @businessinsider: Dramatic photo shows #Harvey floodwaters overtaking a freeway in Texas https://t.co/LF8Zq0JdAC https://t.co/HjrLQHQdBS,RT @businessinsider: Dramatic photo shows #Harvey floodwaters overtaking a freeway in Texas read.bi/2vqGbdF https://t.co/HjrLQHQdBS,prashjai,0,54,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIc1ozaXkAANhjY?format=png&name=small', fullUrl='https://pbs.twimg.com/media/DIc1ozaXkAANhjY?format=png&name=orig', altText=None)]",,,1
743132,743132,132361,2017-08-26 15:26:10+00:00,"9,01465802729296E+017",RT @ScottFox29: #breaking #cat4 #Harvey https://t.co/hJ9hzebgzR,RT @ScottFox29: #breaking #cat4 #Harvey https://t.co/hJ9hzebgzR,William29058334,0,5,0,0,,"['breaking', 'cat4', 'Harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIHR9qKWsAEalqp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIHR9qKWsAEalqp?format=jpg&name=orig', altText=None)]",,,0
675952,675952,65181,2017-08-26 11:10:06+00:00,"9,01401360175952E+017",This was during the power outage about an hour or so ago and now the powers back on. #HurricaneHarvey #prayfortexas https://t.co/E68kp1cRwV,This was during the power outage about an hour or so ago and now the powers back on. #HurricaneHarvey #prayfortexas https://t.co/E68kp1cRwV,dory_711,0,0,2,0,,"['HurricaneHarvey', 'prayfortexas']","[Photo(previewUrl='https://pbs.twimg.com/media/DIJrvTPUAAAjPpL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIJrvTPUAAAjPpL?format=jpg&name=orig', altText=None)]",,,0
497526,497526,497526,2017-08-26 01:00:22+00:00,"9,01247916215595E+017","#Huracán #Harvey podría tocar tierra esta noche en #Texas #EU, provocando lluvias en #México https://t.co/rXTm7qimJ4","#Huracán #Harvey podría tocar tierra esta noche en #Texas #EU, provocando lluvias en #México https://t.co/rXTm7qimJ4",INAMI_mx,0,2,2,0,,"['Huracán', 'Harvey', 'Texas', 'EU', 'México']","[Photo(previewUrl='https://pbs.twimg.com/media/DIHgM9wUwAIje2a?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIHgM9wUwAIje2a?format=jpg&name=orig', altText=None)]",,,0
1100703,1100703,489932,2017-08-27 17:14:19+00:00,"9,01855407173493E+017","RT @ClearCreekISD: **UPDATE as of 12 p.m. on 8/27** Our thoughts are with you, CCISD family. #Harvey https://t.co/AsYz7Ol065","RT @ClearCreekISD: **UPDATE as of 12 p.m. on 8/27** Our thoughts are with you, CCISD family. #Harvey https://t.co/AsYz7Ol065",basically_cici,0,520,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQHVH8VYAEwhLE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQHVH8VYAEwhLE?format=jpg&name=orig', altText=None)]",,,0
2164216,2164216,393437,2017-08-29 14:59:13+00:00,"9,02546183486403E+017",Follow @EmiForLove with #GlobalGoodEmiRELIEF For ways to help   #HurricaneHarvey and for valuable info https://t.co/nadDqawDvU,Follow @EmiForLove with #GlobalGoodEmiRELIEF For ways to help   #HurricaneHarvey and for valuable info https://t.co/nadDqawDvU,momochompers,0,2,3,0,,"['GlobalGoodEmiRELIEF', 'HurricaneHarvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DIWZLczXgAAnOUx?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIWZLczXgAAnOUx?format=jpg&name=orig', altText=None)]",,,0
624295,624295,13524,2017-08-26 05:09:10+00:00,"9,01310530924589E+017",RT @billmaher: #HurricaneHarvey is Trump’s first natural disaster – the others he all caused himself. https://t.co/tVbFCWguth,RT @billmaher: #HurricaneHarvey is Trump’s first natural disaster – the others he all caused himself. https://t.co/tVbFCWguth,FutureTechLove,0,2273,0,0,,['HurricaneHarvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/media/DIITZojU0AAnGXQ.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/901300094766424064/vid/640x360/SBjhUF5DgD2Y-ww8.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/901300094766424064/vid/1280x720/GrQYbjtv3876zvoP.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/amplify_video/901300094766424064/pl/DKfYdoisif0W15Cp.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/amplify_video/901300094766424064/vid/320x180/UkKggCVyuCfkuxki.mp4', contentType='video/mp4', bitrate=320000)], duration=319.953, views=256085, altText=None)]",,,0
3109395,3109395,750710,2017-08-31 16:55:34+00:00,"9,03300239846769E+017",RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh,RT @YEARSofLIVING: Here are the #ClimateFacts about #HurricaneHarvey. https://t.co/lECmNlmbCh,realivekris,0,13621,0,0,,"['ClimateFacts', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902176180912128000/pu/img/JqLHRmCTQzFV7KvO.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/480x480/zZ3QpG5dYY6JUvfg.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/pl/O6jWCs5ITOyzwqkI.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/240x240/wZD6JqJ2_kk03cql.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902176180912128000/pu/vid/720x720/F7EcaaHOz9zSg0zS.mp4', contentType='video/mp4', bitrate=1280000)], duration=88.505, views=1157766, altText=None)]",,,1
1169050,1169050,558279,2017-08-27 18:52:25+00:00,"9,01880095454921E+017","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe",JTNewman3,0,14635,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig', altText=None)]",,,0
1046047,1046047,435276,2017-08-27 15:50:09+00:00,"9,01834227175621E+017","RT @ABC: Houston, Texas freeway sign nearly submerged amid extreme flooding from #Harvey: https://t.co/JZvofyopoP https://t.co/rInVl4Wxba","RT @ABC: Houston, Texas freeway sign nearly submerged amid extreme flooding from #Harvey: abcn.ws/2xnJr6U https://t.co/rInVl4Wxba",aergary,0,3632,0,0,,['Harvey'],"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/901817931578748931/img/8ruIG-vKD0GZk-1l.jpg', variants=[VideoVariant(url='https://video.twimg.com/amplify_video/901817931578748931/vid/240x240/Jh9zoIMM1QJouXVx.mp4', contentType='video/mp4', bitrate=320000), VideoVariant(url='https://video.twimg.com/amplify_video/901817931578748931/vid/480x480/R1aTbUFIjwLOmnDX.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/amplify_video/901817931578748931/pl/PfHvG5GhoQU0XEsN.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=10.777, views=582626, altText=None)]",,,1
499109,499109,499109,2017-08-26 01:03:15+00:00,"9,01248644464202E+017",RT @NWSCorpus: Securing the last hurricane shutters at WFO Corpus in preparation for #Harvey landfall #txwx https://t.co/VewlERrHYr,RT @NWSCorpus: Securing the last hurricane shutters at WFO Corpus in preparation for #Harvey landfall #txwx https://t.co/VewlERrHYr,motorhead222,0,268,0,0,,"['Harvey', 'txwx']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901243063716073472/pu/img/8m0FsViGTIZ8HV-q.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901243063716073472/pu/vid/320x180/Gh--pAmRbgxIGPqj.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901243063716073472/pu/pl/DOmS1Ui39g6NxkEM.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901243063716073472/pu/vid/640x360/P4lCE8XEWRB1hy-W.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901243063716073472/pu/vid/1280x720/lEz7xjVDU30U9gdW.mp4', contentType='video/mp4', bitrate=2176000)], duration=22.067, views=53478, altText=None)]",,,1
1869791,1869791,99012,2017-08-28 21:43:33+00:00,"9,02285549645382E+017",RT @CNET: #Harvey was so strong that the @NWS gave it a new color categorization https://t.co/tF8vlHi59T https://t.co/saJBUJtxcD,RT @CNET: #Harvey was so strong that the @NWS gave it a new color categorization cnet.co/2wjvgQs https://t.co/saJBUJtxcD,GaelFC,0,23,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIWGMKwUEAAjHfn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIWGMKwUEAAjHfn?format=jpg&name=orig', altText=None)]",,,0
1491497,1491497,300074,2017-08-28 03:25:51+00:00,"9,02009306735714E+017","Mayor @SylvesterTurner announces #HurricaneHarvey Relief Fund for accepting tax-deductible donations
==&gt; https://t.co/bhGxNjTSl1 https://t.co/Oelsqiud0o","Mayor @SylvesterTurner announces #HurricaneHarvey Relief Fund for accepting tax-deductible donations
==&gt; bit.ly/2wG6NI2 https://t.co/Oelsqiud0o",FOX26Houston,1,13,21,2,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DISUaBIUIAA6qB2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DISUaBIUIAA6qB2?format=jpg&name=orig', altText=None)]",,,0
1287688,1287688,96265,2017-08-27 21:43:53+00:00,"9,01923246907515E+017","RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx","RT @AustinKellerman: 'GOING TO SAVE SOME LIVES'

Heroes converging in #Houston

#houstonflood #HurricaneHarvey https://t.co/052ObBBrpx",foxwiil,0,8757,0,0,,"['Houston', 'houstonflood', 'HurricaneHarvey']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/901879468515500032/pu/img/GNtHINbvBsN2XInc.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/901879468515500032/pu/pl/N100AJV33zKQ-ZQU.m3u8', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/901879468515500032/pu/vid/1280x720/YptoOBDy93p_Lb-s.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901879468515500032/pu/vid/640x360/q4Iz1NwrG6LIavLR.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/901879468515500032/pu/vid/320x180/tzZGLcsfnWU7Erbt.mp4', contentType='video/mp4', bitrate=256000)], duration=13.704, views=7327719, altText=None)]",,,1
2118494,2118494,347715,2017-08-29 12:41:03+00:00,"9,0251141268523E+017",Here's some ways you can help for the victims of Tropical Storm #Harvey #RedCross #PrayersForSouthTexas https://t.co/qWPZ6u1s9j,Here's some ways you can help for the victims of Tropical Storm #Harvey #RedCross #PrayersForSouthTexas https://t.co/qWPZ6u1s9j,forevergrubbs,0,3,0,0,,"['Harvey', 'RedCross', 'PrayersForSouthTexas']","[Photo(previewUrl='https://pbs.twimg.com/media/DIZdVfqUEAAajp4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIZdVfqUEAAajp4?format=jpg&name=orig', altText=None)]",,,0
908181,908181,297410,2017-08-27 04:17:55+00:00,"9,01660018495381E+017","RT @DylanBaddour: This photo from Meyerland area, southwest Houston. Shared by a resident there. #houwx #harvey https://t.co/qYu6bwe4DF","RT @DylanBaddour: This photo from Meyerland area, southwest Houston. Shared by a resident there. #houwx #harvey https://t.co/qYu6bwe4DF",chobits23,0,289,0,0,,"['houwx', 'harvey']","[Photo(previewUrl='https://pbs.twimg.com/media/DINLza4UEAAr15Q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DINLza4UEAAr15Q?format=jpg&name=orig', altText=None)]",,,1
3333114,3333114,974429,2017-09-01 15:33:36+00:00,"9,03642001220014E+017",Just a little heads up...  It's going to affect the entire country... #Harvey https://t.co/3Vd08cEXdq,Just a little heads up...  It's going to affect the entire country... #Harvey https://t.co/3Vd08cEXdq,TheBasicBrandi,1,1,1,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIphmwMW0AA4Dx0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIphmwMW0AA4Dx0?format=jpg&name=orig', altText=None)]","Coordinates(longitude=-89.57151, latitude=36.497129)","Place(id='6ffcf3b0b904bbcb', fullName='Kentucky, USA', name='Kentucky', type='admin', country='United States', countryCode='US')",0
2162669,2162669,391890,2017-08-29 14:55:11+00:00,"9,02545171081962E+017",Share #Houston Info to Help https://t.co/E8zWy4Bhd0 #HarveyFlood #HoustonStrong #houstonflood #HurricaneHarvery #TexasStrong #HarveyStorm https://t.co/Hu0JTqYxnI,Share #Houston Info to Help Houston.ThePowerOfU.com #HarveyFlood #HoustonStrong #houstonflood #HurricaneHarvery #TexasStrong #HarveyStorm https://t.co/Hu0JTqYxnI,MyrtleBeachFor,0,0,0,0,,"['Houston', 'HarveyFlood', 'HoustonStrong', 'houstonflood', 'HurricaneHarvery', 'TexasStrong', 'HarveyStorm']","[Photo(previewUrl='https://pbs.twimg.com/media/DIZ8DHUW4AAgluX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIZ8DHUW4AAgluX?format=jpg&name=orig', altText=None)]",,,0
245391,245391,245391,2017-08-25 16:19:29+00:00,"9,01116833205543E+017","RT @ClaireTaylorTDA: Camp owners at Johnson Bayou, Cameron Parish, prepare for #HurricaneHarvey @theadvertiser https://t.co/cxVzXE7ZEh","RT @ClaireTaylorTDA: Camp owners at Johnson Bayou, Cameron Parish, prepare for #HurricaneHarvey @theadvertiser https://t.co/cxVzXE7ZEh",GregHilburn1,0,3,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIFhtj3WsAArXbw?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIFhtj3WsAArXbw?format=jpg&name=orig', altText=None)]",,,0
1725841,1725841,534418,2017-08-28 16:54:07+00:00,"9,02212713404928E+017",RT @abc13houston: List of shelters around Houston area for #houstonflood: https://t.co/SATDaCdwwB https://t.co/heMXhfPvtq,RT @abc13houston: List of shelters around Houston area for #houstonflood: abc13.co/2vxrO3y https://t.co/heMXhfPvtq,vivatejas_,0,292,0,0,,['houstonflood'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIVNho4XgAERJGy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIVNho4XgAERJGy?format=jpg&name=orig', altText=None)]",,,0
459008,459008,459008,2017-08-25 23:57:11+00:00,"9,0123201595308E+017","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe","RT @Eric_Howardd: Only in Houston, TX lol 😭😭😭 #HurricaneHarvey https://t.co/uLTKjkevRe",knifexparty,0,14635,0,0,,['HurricaneHarvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIGbf7YU0AAxEkd?format=jpg&name=orig', altText=None)]",,,0
1878107,1878107,107328,2017-08-28 22:03:02+00:00,"9,02290451436274E+017","RT @AustinKellerman: HEROES OF HARVEY: Normal people doing abnormal things. 

#HoustonStrong #Houston #HoustonFlood https://t.co/Xqj7HCvXun","RT @AustinKellerman: HEROES OF HARVEY: Normal people doing abnormal things. 

#HoustonStrong #Houston #HoustonFlood https://t.co/Xqj7HCvXun",RealtorTravell,0,42,0,0,,"['HoustonStrong', 'Houston', 'HoustonFlood']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/902226373229420545/pu/img/Z6_kDfDPaQGYqkWn.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/902226373229420545/pu/vid/1280x720/xB4d95lLMGNcu_gC.mp4', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902226373229420545/pu/vid/640x360/tgu_RSHQaWSg8bNN.mp4', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902226373229420545/pu/vid/320x180/rLOYV2mS1OE0gcTf.mp4', contentType='video/mp4', bitrate=256000), VideoVariant(url='https://video.twimg.com/ext_tw_video/902226373229420545/pu/pl/oGTmAqqDbQcvN1Kj.m3u8', contentType='application/x-mpegURL', bitrate=None)], duration=45.0, views=9444, altText=None)]",,,1
2691729,2691729,333044,2017-08-30 14:31:07+00:00,"9,02901498568434E+017","RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp","RT @MichaelCiaglo: Maybe the best sunset Houston has ever seen, or needed #Harvey https://t.co/lNIuOE71hp",josephfromtexas,0,9721,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIcKeLUUMAA6rPW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIcKeLUUMAA6rPW?format=jpg&name=orig', altText=None)]",,,0
1130797,1130797,520026,2017-08-27 17:58:06+00:00,"9,01866424678932E+017",RT @cbsaustin: Are you seeing storm damage from  #Harvey? Send us your photos by texting SHARE to 30126 https://t.co/gxGDhaeQvh,RT @cbsaustin: Are you seeing storm damage from  #Harvey? Send us your photos by texting SHARE to 30126 https://t.co/gxGDhaeQvh,ChikageWeather,0,2,0,0,,['Harvey'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIQL065VoAA6-h5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQL065VoAA6-h5?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/DIQL068UEAAPS3h?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIQL068UEAAPS3h?format=jpg&name=orig', altText=None)]",,,1
1277430,1277430,86007,2017-08-27 21:29:12+00:00,"9,0191955182216E+017",RT @ErickFernandez: Here's the severity of what's going in Houston. #HoustonFlood https://t.co/VcNDwBg9Uk,RT @ErickFernandez: Here's the severity of what's going in Houston. #HoustonFlood https://t.co/VcNDwBg9Uk,surudge,0,2611,0,0,,['HoustonFlood'],"[Photo(previewUrl='https://pbs.twimg.com/media/DIPTSw8XoAADjc7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DIPTSw8XoAADjc7?format=jpg&name=orig', altText=None)]",,,1
